project_id,profile_id,project_title,description,technologies,project_type,year_completed,created_at
e50c27d4-a9df-bb1d-07a7-611de20da100,a81f3e5b-f8dc-2c64-c4e4-37538a0d9af8,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",internship,2025,2026-08-05 21:59:00
e9f410c9-1cfa-78a2-d517-fa40ed233795,eea21c48-fd48-1505-b8f0-9270567fd2e9,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2025,2026-07-23 04:38:00
dde630e0-cbee-2346-5d1c-153ef6ebcacf,b232398b-1f3c-4a38-ff62-499af2ae7fce,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2026,2026-07-18 01:18:00
4df67205-20ff-622c-8085-1d532d82ab6a,b232398b-1f3c-4a38-ff62-499af2ae7fce,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",competition,2026,2026-07-18 01:18:00
affee02e-7508-e10c-1035-ddda2cf0c77d,8d80c2fe-b7b1-0072-3436-873728ffa490,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2026,2026-07-23 01:05:00
077e0371-ed14-0bfa-d67e-0f37f4e9b38e,8d80c2fe-b7b1-0072-3436-873728ffa490,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2025,2026-07-23 01:05:00
ba5b70e7-df3b-d35c-35c5-edf0f43f847a,7d2b8714-8de0-b52a-c2d0-af1f43eb756f,Home Network Vulnerability Scan,Scanned and hardened a home lab network; documented findings.,"{""Linux"",""Research Skills""}",academic,2024,2026-09-04 02:16:00
c77afed5-2adf-f941-93c2-9f31a495dbf9,7d2b8714-8de0-b52a-c2d0-af1f43eb756f,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",academic,2024,2026-09-04 02:16:00
7a5c28ca-32e7-2520-4d83-b05517ac720e,7d2b8714-8de0-b52a-c2d0-af1f43eb756f,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",academic,2023,2026-09-04 02:16:00
6c823a41-30d5-69ed-4684-ac7324522ef6,05d04902-48d1-be77-1710-d2f519b7a8e8,Home Network Vulnerability Scan,Scanned and hardened a home lab network; documented findings.,"{""Linux"",""Research Skills""}",personal,2024,2026-08-13 09:17:00
c337ed45-4e93-f53a-632a-992b5ddf6f80,05d04902-48d1-be77-1710-d2f519b7a8e8,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",academic,2026,2026-08-13 09:17:00
be1e0254-e35a-ac0c-132f-dba1f106f955,05d04902-48d1-be77-1710-d2f519b7a8e8,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",academic,2025,2026-08-13 09:17:00
dc01ef9d-881c-f24c-5953-b5d42e859607,6c7e80ad-2970-9912-7d2e-11bd1708f96e,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",internship,2026,2026-09-05 12:19:00
40f6754a-989d-f5ed-6df2-b925b41287fb,6c7e80ad-2970-9912-7d2e-11bd1708f96e,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",personal,2026,2026-09-05 12:19:00
abc9fbb3-fff0-3027-32ef-5b5d55717909,6c7e80ad-2970-9912-7d2e-11bd1708f96e,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",academic,2023,2026-09-05 12:19:00
05bcde63-f667-a91a-71c7-ebf1f9dbe07e,9859df42-974a-2447-ab73-860c83f079b3,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2023,2026-09-18 00:13:00
07d1316f-821a-8ac9-a957-2b45ed84859d,9859df42-974a-2447-ab73-860c83f079b3,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",competition,2025,2026-09-18 00:13:00
88fc929a-4dda-6b87-4291-b38ce4e7e7a3,9859df42-974a-2447-ab73-860c83f079b3,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",competition,2026,2026-09-18 00:13:00
253ce114-8d18-5c2a-d554-fadf76339d1d,2fc3bb1c-577b-8d97-001b-d08ee4fa2e93,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",academic,2026,2026-07-06 17:41:00
feca6f41-d908-d319-8458-401969e83561,2fc3bb1c-577b-8d97-001b-d08ee4fa2e93,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",personal,2026,2026-07-06 17:41:00
606462ae-a068-3570-64ff-3d41eb4b3bd8,2fc3bb1c-577b-8d97-001b-d08ee4fa2e93,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",academic,2025,2026-07-06 17:41:00
a2b3ee1b-d1aa-0c74-f944-981759b0d399,7b2ff249-6565-8fc1-fb62-f1dc842a4b95,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",internship,2026,2026-07-11 14:54:00
0db1565d-6d70-799e-430b-105742fbacf1,f65a5aa3-6314-0fcc-c8b6-b9a29b5358d4,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",academic,2026,2026-08-13 06:41:00
4ba408a8-d15d-4c43-1567-8e9b8c38c18b,cad75ebe-9169-4fbb-3cff-13aa3c477d0c,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2025,2026-09-02 10:01:00
9a68990e-2412-e47e-29a7-f0412d519614,b39844f4-e194-fb21-6e7e-2fbc21f8b225,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",personal,2026,2026-09-10 15:22:00
72a35369-6de4-6fed-bece-128609f68439,bb926370-d619-e0ce-69d5-ddf51d95cdea,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",competition,2026,2026-07-20 01:11:00
8abcb652-ee52-ab7b-4cb0-fe85e4184c38,bb926370-d619-e0ce-69d5-ddf51d95cdea,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",academic,2026,2026-07-20 01:11:00
7e083461-d5b2-6840-f4b3-593f0b382c49,67f7aba4-0617-4c62-a243-b9ab2b0e817c,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",internship,2025,2026-08-05 08:50:00
0cad2d63-8cfd-980c-984f-541976b4c117,67f7aba4-0617-4c62-a243-b9ab2b0e817c,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",academic,2024,2026-08-05 08:50:00
ca0e0bc2-3805-9440-2642-765fc772fdb6,f4d7b8cd-e3c7-8964-b776-cbf620141450,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",competition,2026,2026-08-06 19:28:00
14e0a8d3-8cf4-31de-8cdc-67155512a507,417e5edc-13e6-9df3-2fc0-fe9c854a05f9,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2026,2026-09-15 13:18:00
ee2c92b2-d9b9-7b79-5bf2-e8db7f7eb2ed,f20d3aea-a998-a3ee-22a1-12b53a880cec,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",internship,2025,2026-08-05 18:30:00
227b0512-62a5-aa21-2b3f-de5dd8b4d672,0394fc90-7ca2-101f-6b77-fbe41e57072d,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2024,2026-09-10 21:34:00
3768c08e-4177-497a-2598-7d51f7f9efbc,0394fc90-7ca2-101f-6b77-fbe41e57072d,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",academic,2025,2026-09-10 21:34:00
6fc41bf6-3d6b-ff76-f790-df8a5c493e43,f95f299a-75ff-b57f-f27d-f93c481faf4b,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",academic,2026,2026-08-17 07:45:00
ae405d26-e84f-52ad-f607-68a01ab01dc1,4d5593a3-65a6-b335-619c-03d193622966,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",personal,2026,2026-08-28 18:25:00
b1b25b70-a0a6-e38e-ce5e-137f87723818,77d0da32-31ea-2821-3034-7270681ff528,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2025,2026-07-07 06:28:00
019db91e-3c7f-1fd1-d3e2-63471ac33967,a27e5970-0452-ba51-8223-c495b64a46f5,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",personal,2026,2026-08-02 14:15:00
8fca9026-a738-30e8-1f3d-0200c5acf275,a27e5970-0452-ba51-8223-c495b64a46f5,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2026,2026-08-02 14:15:00
1d8385f3-33f8-cf8c-4f0b-6127b166681c,6e143f9d-b769-6e0e-c07c-5f323e5fe7f5,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",competition,2026,2026-09-18 22:46:00
f42d157f-07e7-9181-3039-6a9f4f0b5593,6e143f9d-b769-6e0e-c07c-5f323e5fe7f5,Student Performance Predictor,Predicted at-risk students from academic records.,"{""Machine Learning"",""Data Analysis"",""R""}",personal,2025,2026-09-18 22:46:00
28960c25-0bb1-bad8-250d-235f1feba1e7,6e143f9d-b769-6e0e-c07c-5f323e5fe7f5,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",academic,2024,2026-09-18 22:46:00
935bcc84-fd03-0266-37f1-5695ef67e86a,54959740-f8ed-8b6a-4c6c-ed6d3f7dd313,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",personal,2026,2026-08-09 17:47:00
1989cdb9-4505-13d0-ef0a-bbd0dbaea49d,54959740-f8ed-8b6a-4c6c-ed6d3f7dd313,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",competition,2026,2026-08-09 17:47:00
107d4224-493a-55d2-e3a7-1aee702adf3b,e2908a40-0c4d-862e-5ef8-fa9b8cfca54b,Bell Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2026,2026-08-22 14:22:00
0ef6465e-518b-a376-d76a-bc033534f521,e2908a40-0c4d-862e-5ef8-fa9b8cfca54b,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",academic,2025,2026-08-22 14:22:00
9c0851d4-8f20-2a19-d0a8-36ae2977fb6e,e2908a40-0c4d-862e-5ef8-fa9b8cfca54b,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2024,2026-08-22 14:22:00
3fc543c9-7c47-9df2-3f55-f644f278b488,b8e2e864-e0f0-c823-d077-8d1f707904e0,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",competition,2024,2026-08-29 12:28:00
2147129e-1987-e27b-2fb1-ce81cb5fb5b5,b8e2e864-e0f0-c823-d077-8d1f707904e0,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",competition,2023,2026-08-29 12:28:00
3c573da8-0abe-20fe-8375-9222f74c72c0,b8e2e864-e0f0-c823-d077-8d1f707904e0,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",academic,2026,2026-08-29 12:28:00
f9db00b0-e40f-1972-ea94-a772ab6b897b,b8e2e864-e0f0-c823-d077-8d1f707904e0,Student Performance Predictor,Predicted at-risk students from academic records.,"{""Machine Learning"",""Data Analysis"",""R""}",competition,2023,2026-08-29 12:28:00
56f2ce96-8d1d-122a-ab37-ff0aa574625f,e2c53f4d-149f-25e3-6b19-b289047d4bc7,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2026,2026-07-20 05:38:00
00fc3ce3-18ab-202b-df7a-d7b03044f297,cbbc04a3-378a-91e6-882a-6ff540c063fc,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",competition,2026,2026-08-07 01:34:00
878ab369-e2e4-4a01-3e88-98974528bbd1,cbbc04a3-378a-91e6-882a-6ff540c063fc,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",academic,2024,2026-08-07 01:34:00
ecc69033-296e-44d5-b069-acba8d9b4935,cbbc04a3-378a-91e6-882a-6ff540c063fc,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",academic,2025,2026-08-07 01:34:00
88b30922-65ea-60d8-737b-69610f44a6f1,cbbc04a3-378a-91e6-882a-6ff540c063fc,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2023,2026-08-07 01:34:00
5e5f27a9-607a-93ea-640a-c369b3953089,62b97bbf-7e35-cb46-7b76-9a50e54984ae,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",academic,2024,2026-09-19 21:38:00
9a117c5a-8d89-57fb-4a35-718466747987,cd7f9010-318b-eb4e-8251-afd9f41facd1,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",academic,2026,2026-08-23 00:46:00
40ae802f-d564-7056-88de-40474543646b,cd7f9010-318b-eb4e-8251-afd9f41facd1,Jordan-Campbell Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",competition,2025,2026-08-23 00:46:00
df4b4c19-6faa-039b-98ec-5b6a9c7cf745,a754251d-04fe-52e3-e98a-470cb894550a,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",internship,2025,2026-08-24 06:56:00
2e48e95b-dae8-6239-f05e-6b172f2a2499,a754251d-04fe-52e3-e98a-470cb894550a,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",personal,2024,2026-08-24 06:56:00
d8173ad5-ca1a-c0b5-d550-f98f1cb4e0cf,8e416029-58b4-8e1d-9e13-87b03f12cf6c,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",competition,2026,2026-08-11 14:50:00
92320a95-fae0-1ea2-ce47-71b8b3cbc1c4,8e416029-58b4-8e1d-9e13-87b03f12cf6c,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",competition,2026,2026-08-11 14:50:00
f01919d0-bc72-8732-46e5-3c2963ce0666,10b7ca01-eea0-e30e-96be-e52e65c1efd6,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2025,2026-07-29 16:09:00
2bb2c51f-7023-6aca-5ee6-fdea9534ee94,10b7ca01-eea0-e30e-96be-e52e65c1efd6,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",competition,2026,2026-07-29 16:09:00
02abe229-146f-1928-95a1-55dec98a2fa2,5628c13e-ea9b-85eb-f1fc-8f26466d19a5,Student Performance Predictor,Predicted at-risk students from academic records.,"{""Machine Learning"",""Data Analysis"",""R""}",internship,2024,2026-09-13 06:30:00
3fd6f99e-ea03-486f-57d6-6988013319d1,01d23fc9-b44d-f4b5-0f73-56179e61f0dc,Weather Dashboard,Front-end app consuming a public weather API with charts.,"{""JavaScript"",""Data Visualisation""}",personal,2026,2026-08-17 06:36:00
11958966-41a5-0d68-4140-4d41cea72521,01d23fc9-b44d-f4b5-0f73-56179e61f0dc,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",academic,2026,2026-08-17 06:36:00
ffc9ff30-9f9a-8a33-1ad6-ff7be4af65aa,01d23fc9-b44d-f4b5-0f73-56179e61f0dc,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",academic,2023,2026-08-17 06:36:00
e9c3d371-9f68-8611-0330-57449ae416ba,74240302-e48b-b336-bfa5-567789a29dad,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",internship,2023,2026-08-28 18:04:00
79927753-0cdd-df92-3711-987961a8d644,f46a9817-194a-589d-4f3f-be079dba68ea,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2026,2026-08-29 09:57:00
0e5bf328-2b7a-523e-a71d-c051b1c80969,f46a9817-194a-589d-4f3f-be079dba68ea,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",personal,2025,2026-08-29 09:57:00
cadc3379-c788-e847-55d1-0dfc9834e02f,f46a9817-194a-589d-4f3f-be079dba68ea,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",academic,2024,2026-08-29 09:57:00
6d8ec757-8e56-2fbe-7a9d-bea0415b4add,6bb0c8a0-2ec0-f10a-aca5-abd4354f7ca8,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",competition,2026,2026-07-18 01:03:00
d7b798ec-fd2e-93ed-8b17-74d44cda028a,8c6d5cde-04a7-083d-0547-6e170f9b0aca,Serverless Image Resizer,Built an event-driven image pipeline on AWS Lambda and S3.,"{""AWS"",""Cloud Computing"",""Python""}",competition,2026,2026-08-22 00:28:00
3eb4a3ee-6375-4082-420d-2799fffe5b8b,8c6d5cde-04a7-083d-0547-6e170f9b0aca,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",personal,2026,2026-08-22 00:28:00
fbcdcfde-3354-3803-2cff-fc6be849c066,4b6ec9d5-0227-e56b-0474-1ebc7455c604,Dixon Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",internship,2026,2026-09-10 13:45:00
0784781d-2006-1fdb-16ee-251359d12415,4b6ec9d5-0227-e56b-0474-1ebc7455c604,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",personal,2024,2026-09-10 13:45:00
3fc38d4c-76ae-71ce-2591-855b87fc7d1a,3c3c3182-2024-4fcf-2544-5d8cf93adb04,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",competition,2025,2026-08-09 10:49:00
6d3f9e04-1b14-a2aa-6a5e-52e1f20bdb32,e276db30-1ade-cee4-bfcc-8e33c7da450f,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",personal,2024,2026-09-17 10:44:00
1b6d5342-e9b2-286b-4d2a-5ec7029db4a0,10f897ab-5b44-102f-aec1-6f6caea74c2e,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",internship,2024,2026-09-12 21:26:00
